41.32960,-106.50250,SNOTEL.IOANA_E4
41.32960,-106.50250,SNOTEL.IOANA_G3
41.32990,-106.38000,SNOTEL.IOANA_A11
41.32990,-106.38000,SNOTEL.IOANA_F10
41.32990,-106.38000,SNOTEL.IOANA_G10
41.33443,-106.28601,LF1B
41.33443,-106.28601,LF2B
41.33443,-106.28601,LF3B
41.33443,-106.28601,LF4B
41.33484,-106.32530,Calder.33_1_4_DNA
41.33800,-106.31900,Calder.ML0200L
41.33800,-106.31900,Calder.ML0202L
41.33800,-106.31900,Calder.ML0204L
41.33800,-106.31900,Calder.ML0216L
41.33800,-106.31900,Calder.ML0218L
41.33800,-106.31900,Calder.ML0104L
41.34215,-106.16685,SL1A
41.34215,-106.16685,SL1B
41.34215,-106.16685,SL2A
41.34215,-106.16685,SL2B
41.34215,-106.16685,SL3A
41.34215,-106.16685,SL3B
41.34215,-106.16685,SL4A
41.34215,-106.16685,SL4B
41.34947,-106.23324,MB1A
41.34947,-106.23324,MB2B
41.34947,-106.23324,MB3A
41.34947,-106.23324,MB3B
41.34947,-106.23324,MB4A
41.34947,-106.23324,MB4B
41.34947,-106.23324,MB5A
41.34947,-106.23324,MB5B
41.35000,-106.27000,Calder.HL0100L
41.35000,-106.27000,Calder.HL0102L
41.35000,-106.27000,Calder.HL0104L
41.35100,-106.26300,Calder.HW0100L
41.35100,-106.26300,Calder.HW0102L
41.35100,-106.26300,Calder.HW0104L
41.35100,-106.26300,Calder.HW0116L
41.35100,-106.26300,Calder.HW0118L
41.35100,-106.26300,Calder.HW0120L
41.35600,-106.29400,Calder.LB0100L
41.35600,-106.29400,Calder.LB0104L
41.35600,-106.29400,Calder.LB0202L
41.35600,-106.29400,Calder.LB0204L
41.35600,-106.29400,Calder.LB0216L
41.35600,-106.29400,Calder.LB0218L
41.35600,-106.29400,Calder.LB0220L
41.35800,-106.27100,Calder.RL0200L
41.35800,-106.27100,Calder.RL0202L
41.35821,-106.29614,Calder.34_1_0_DNA
41.35821,-106.29614,Calder.34_1_16_DNA
41.35821,-106.29614,Calder.34_1_18_DNA
41.35821,-106.29614,Calder.34_1_2_DNA
41.35821,-106.29614,Calder.34_1_20_DNA
41.35821,-106.29614,Calder.34_1_4_DNA
41.36010,-106.23140,SNOTEL.IOANA_A10
41.36010,-106.23140,SNOTEL.IOANA_E10
41.36010,-106.23140,SNOTEL.IOANA_H9
41.36900,-106.29900,Calder.SG0100L
41.36900,-106.29900,Calder.SG0102L
41.37200,-106.25000,Calder.BL0100L
41.37200,-106.25000,Calder.BL0102L
41.37200,-106.25000,Calder.BL0104L
41.37200,-106.25000,Calder.BL0120L
41.37200,-106.25000,Calder.BL0216L
41.37200,-106.25000,Calder.BL0218L
41.37700,-106.25600,Calder.EG0100L
41.37700,-106.25600,Calder.EG0102L
41.37700,-106.25600,Calder.EG0104L
41.37700,-106.25600,Calder.EG0116L
41.37700,-106.25600,Calder.EG0118L
41.37700,-106.25600,Calder.EG0120L
41.37700,-106.25600,Calder.EG0202L
41.37700,-106.25600,Calder.EG0204L1
41.37700,-106.25600,Calder.EG0216L
41.37700,-106.25600,Calder.EG0218L
41.37700,-106.25600,Calder.EG0220L
41.37700,-106.25600,Calder.EG0300L
41.37700,-106.25600,Calder.EG0302L
41.37700,-106.25600,Calder.EG0304L
41.37700,-106.25600,Calder.EG0308L2
41.37700,-106.25600,Calder.EG0316L
41.37700,-106.25600,Calder.EG0320L
41.37727,-106.25894,Calder.35_1_0_DNA
41.37727,-106.25894,Calder.35_1_2_DNA
41.37727,-106.25894,Calder.35_1_4_DNA
41.37727,-106.25894,Calder.35_2_0_DNA
41.37727,-106.25894,Calder.35_2_2_DNA
41.37727,-106.25894,Calder.35_2_4_DNA
41.37830,-106.34680,SNOTEL.IOANA_E11
41.37830,-106.34680,SNOTEL.IOANA_F11
