43.77044,-110.32687,LY3B_S
43.77044,-110.32687,LY4A_S
43.77044,-110.32687,LY4B_S
43.94540,-110.44710,SNOTEL.IOANA_C10
43.94540,-110.44710,SNOTEL.IOANA_D10
43.94540,-110.44710,SNOTEL.IOANA_G9
44.03000,-109.17990,SNOTEL.IOANA_A6
44.03000,-109.17990,SNOTEL.IOANA_A7
44.03000,-109.17990,SNOTEL.IOANA_H5
44.12620,-110.83430,SNOTEL.IOANA_B12
44.12620,-110.83430,SNOTEL.IOANA_C11
44.12620,-110.83430,SNOTEL.IOANA_E6
44.13290,-110.66860,SNOTEL.IOANA_D9
44.13290,-110.66860,SNOTEL.IOANA_E9
44.13531,-107.12094,CC1A
44.13531,-107.12094,CC1B
44.13531,-107.12094,CC2A
44.13531,-107.12094,CC2B
44.13531,-107.12094,CC3A
44.13531,-107.12094,CC3B
44.13531,-107.12094,CC4A
44.13531,-107.12094,CC4B
44.16180,-107.12630,SNOTEL.IOANA_C9
44.16180,-107.12630,SNOTEL.IOANA_F8
44.16999,-106.91243,PC1A
44.16999,-106.91243,PC1B
44.16999,-106.91243,PC2A
44.16999,-106.91243,PC2B
44.16999,-106.91243,PC3A
44.16999,-106.91243,PC3B
44.16999,-106.91243,PC4A
44.16999,-106.91243,PC4B
44.22185,-107.23519,Calder.39_1_16_DNA
44.22185,-107.23519,Calder.39_1_2_DNA
44.22185,-107.23519,Calder.39_1_20_DNA
44.22185,-107.23519,Calder.39_1_4_DNA
44.35476,-106.98929,FR2B
44.35476,-106.98929,FR3A
44.35476,-106.98929,FR3B
44.35476,-106.98929,FR4A
44.35476,-106.98929,FR4B
44.39197,-107.38195,Calder.41_1_0_DNA
44.39197,-107.38195,Calder.41_1_16_DNA
44.39197,-107.38195,Calder.41_1_18_DNA
44.39197,-107.38195,Calder.41_1_2_DNA
44.39197,-107.38195,Calder.41_1_20_DNA
44.39197,-107.38195,Calder.41_1_4_DNA
44.40169,-107.38878,Calder.42_1_0_DNA
44.40169,-107.38878,Calder.42_1_16_DNA
44.40169,-107.38878,Calder.42_1_18_DNA
44.40169,-107.38878,Calder.42_1_2_DNA
44.40169,-107.38878,Calder.42_1_20_DNA
44.40169,-107.38878,Calder.42_1_4_DNA
44.40665,-107.43169,Calder.40_1_0_DNA
44.40665,-107.43169,Calder.40_1_2_DNA
44.40665,-107.43169,Calder.40_1_20_DNA
44.40665,-107.43169,Calder.40_1_4_DNA
44.42598,-107.35242,UP1A
44.42598,-107.35242,UP1B
44.42598,-107.35242,UP2A
44.42598,-107.35242,UP2B
44.42598,-107.35242,UP3A
44.42598,-107.35242,UP3B
44.42598,-107.35242,UP4B
44.49020,-104.41010,SNOTEL.IOANA_C12
44.49020,-104.41010,SNOTEL.IOANA_D11
44.49020,-104.41010,SNOTEL.IOANA_F6
44.50020,-107.42950,SNOTEL.IOANA_A1
44.50020,-107.42950,SNOTEL.IOANA_D1
44.50020,-107.42950,SNOTEL.IOANA_E1
44.52650,-107.17850,SNOTEL.IOANA_A12
44.52650,-107.17850,SNOTEL.IOANA_A3
44.52650,-107.17850,SNOTEL.IOANA_C3
44.60845,-107.29488,Calder.37_1_0_DNA
44.60845,-107.29488,Calder.37_1_4_DNA
44.60945,-107.29139,Calder.36_1_0_DNA
44.60945,-107.29139,Calder.36_1_18_DNA
44.60945,-107.29139,Calder.36_1_2_DNA
44.60945,-107.29139,Calder.36_1_20_DNA
44.60945,-107.29139,Calder.36_1_4_DNA
44.60951,-107.30329,CO1A
44.60951,-107.30329,CO1B
44.60951,-107.30329,CO2A
44.60951,-107.30329,CO2B
44.60951,-107.30329,CO3A
44.60951,-107.30329,CO3B
44.60951,-107.30329,CO4A
44.60951,-107.30329,CO4B
44.61162,-107.26600,RC1A
44.61162,-107.26600,RC1B
44.61162,-107.26600,RC2A
44.61162,-107.26600,RC2B
44.61162,-107.26600,RC3A
44.61162,-107.26600,RC3B
44.61162,-107.26600,RC4A
44.61162,-107.26600,RC4B
44.71385,-107.45790,CU1A
44.71385,-107.45790,CU1B
44.71385,-107.45790,CU2A
44.71385,-107.45790,CU2B
44.71385,-107.45790,CU3A
44.71385,-107.45790,CU3B
44.71385,-107.45790,CU4A
44.71385,-107.45790,CU4B
44.78750,-107.52910,SNOTEL.IOANA_C6
44.80070,-107.84430,SNOTEL.IOANA_C8
44.80070,-107.84430,SNOTEL.IOANA_H7
44.81020,-107.40840,SNOTEL.IOANA_D3
44.81020,-107.40840,SNOTEL.IOANA_E3
44.83784,-109.60410,Calder.43_1_0_DNA
44.83784,-109.60410,Calder.43_1_2_DNA
44.83784,-109.60410,Calder.43_1_4_DNA
44.85656,-109.54087,Calder.44_1_0_DNA
44.85656,-109.54087,Calder.44_1_16_DNA
44.85656,-109.54087,Calder.44_1_18_DNA
44.85656,-109.54087,Calder.44_1_2_DNA
44.85656,-109.54087,Calder.44_1_20_DNA
44.85656,-109.54087,Calder.44_1_4_DNA
44.92568,-109.54648,ME1A_S
44.92568,-109.54648,ME1B_S
44.92568,-109.54648,ME2A_S
44.92568,-109.54648,ME2B_S
44.92568,-109.54648,ME3A_S
44.92568,-109.54648,ME3B_S
44.92568,-109.54648,ME4A_S
44.92568,-109.54648,ME4B_S
44.92674,-109.52905,ML1A_J
44.92674,-109.52905,ML1B_J
44.92674,-109.52905,ML2A_J
44.92674,-109.52905,ML3A_J
44.92674,-109.52905,ML3B_J
44.92674,-109.52905,ML4A_J
44.92674,-109.52905,ML4B_J
44.92674,-109.52905,ML5A_J
44.92674,-109.52905,ML5B_J
44.93694,-109.61247,CB1A_S
44.93694,-109.61247,CB1B_S
44.93694,-109.61247,CB2B_S
44.93694,-109.61247,CB3A_S
44.93694,-109.61247,CB3B_S
44.93694,-109.61247,CB4B_S
44.93694,-109.61247,CB5B_S
44.93737,-109.51746,LB1A
44.93737,-109.51746,LB2A
44.93737,-109.51746,LB2B
44.93737,-109.51746,LB3A
44.93737,-109.51746,LB3B
44.93737,-109.51746,LB4A
44.93737,-109.51746,LB4B
44.94515,-109.59206,Calder.47_1_16_DNA
44.94515,-109.59206,Calder.47_1_18_DNA
44.94515,-109.59206,Calder.47_1_2_DNA
44.94515,-109.59206,Calder.47_1_20_DNA
44.94515,-109.59206,Calder.47_1_4_DNA
44.94516,-109.53937,Calder.46_1_0_DNA
44.94516,-109.53937,Calder.46_1_16_DNA
44.94516,-109.53937,Calder.46_1_18_DNA
44.94516,-109.53937,Calder.46_1_2_DNA
44.94516,-109.53937,Calder.46_1_4_DNA
44.94613,-109.71584,Calder.45_1_0_DNA
44.94613,-109.71584,Calder.45_1_16_DNA
44.94613,-109.71584,Calder.45_1_18_DNA
44.94613,-109.71584,Calder.45_1_2_DNA
44.94613,-109.71584,Calder.45_1_20_DNA
44.94613,-109.71584,Calder.45_1_4_DNA
44.94902,-109.71558,LL1A_J
44.94902,-109.71558,LL1B_J
44.94902,-109.71558,LL2A_J
44.94902,-109.71558,LL2B_J
44.94902,-109.71558,LL3A_J
44.94902,-109.71558,LL3B_J
44.94902,-109.71558,LL4A_J
44.94902,-109.71558,LL4B_J
44.97956,-109.42155,WC1A
44.97956,-109.42155,WC1B
44.97956,-109.42155,WC2A
44.97956,-109.42155,WC2B
44.97956,-109.42155,WC3A
44.97956,-109.42155,WC3B
44.97956,-109.42155,WC4A
44.97956,-109.42155,WC4B
